id,comment,label
train_000630,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh 5 cho shop
","0
"
train_000631,"giày đẹp nhưng nên đặt lớn hơn từ 1 đến 2 size để mang cho thoải mái hơn
","0
"
train_000632,"chất lượng sản phẩm rất kém chất lượng sản phẩm rất kém rất không đáng tiền mỏng không có kéo dán
","1
"
train_000633,"chất lượng sản phẩm rất kém thái độ phục vụ không chấp nhận được mọi người không nên mua hàng ở đây
","1
"
train_000634,"áo mỏng
","1
"
train_000635,"đóng gói sản phẩm bị móp méo
","1
"
train_000636,"giày cứng đường may xấu
","1
"
train_000637,"rất đáng tiền đóng gói xấu
","0
"
train_000638,"chất lượng ổn
","0
"
train_000639,"giày đẹp lắm ạ nhưng mà kẻ cảo hơi nhỏ so với trong hình ạ
","0
"
train_000640,"đóng gói sản phẩm rất đẹp và chắc chắn split ảnh đẹp sắc nét
","0
"
train_000641,"đóng gói sp đẹp sơn cũng rất ok 7
","0
"
train_000642,"mua về dùng được vài lần giờ tự rưng chỉ bắt được mạng 2g là sao vậy giải thích rúp
","1
"
train_000643,"sản phầm tốt có da lót bên trong split
","0
"
train_000644,"xài thích lắm luôn sôi nhanh chiên trứng cũng ok
","0
"
train_000645,"mk ưng lắm
","0
"
train_000646,"đúng ngôn thời gian giao hàng rất nhanh
","0
"
train_000647,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanhđã mua 10 đôi rồi nha cả nhà giầy mang rất thoải máiđi êm chânchúc shop buôn may bán đắt nhé
","0
"
train_000648,"sản phẩm tuyệt vời mặc dù da dầu mà dùng em này rất mướt không bị bết thích luôn cảm ơn shop nhiều ạ
","0
"
train_000649,"vỏ sơn bị xước nhiều
","1
"
train_000650,"chưa sử dụng nên không nhận xét về chất lượng nhưng mua giá sale còn được tặng quà hihi
","0
"
train_000651,"shopee phục vụ siêu tốt nha các bạn đây là lần đầu tiên mình mua hàng online nên có chút lo ngại chất lượng sản phầm nhưng hôm nay nhận được hàng vui quá sách rất đẹp đóng gói kỹ càng chắc chắn nữa giao hàng cũng nhanh giá cả lại hợp lý từ giờ tin dùng shopee thôiiii
","0
"
train_000652,"chất lượng vải không được tốt dây đai hông không có túi nhỏ để điện thoại hay vật dụng nhỏ của em bé dây đai vai hơi dài mình đặt màu đỏ đô mà shop giao màu đỏ tươi shop làm ntn mình không hài lòng
","1
"
train_000653,"sản phẩm đẹp hơn hình hài lòng lắm luôn
","0
"
train_000654,"shop rất dễ thương kèm cũng có mùi rất dễ chịu
","0
"
train_000655,"bé nhà mình 8kg mặc vừa size 1 chất vải mềm thấm hút mồ hôi rất hài lòng có điều không được chọn màu nên không được mỹ mãn lắm mong shop có thể khắc phục được điều này để có thể ủng hộ shop dài dài
","0
"
train_000656,"dùng rất ok nhưng mình thấy hơi nhỏ
","0
"
train_000657,"sp good thanks
","0
"
train_000658,"sản phẩm không giống như hình và clip
","1
"
train_000659,"gói kỉ ok được tặng tẩy trắng răng nữa chứ cho em hỏi ngu shop xíu được không ạ em biết cây lẽ loại 195k là hương vani còn set 3 cây hương gì ạ
","0
"
train_000660,"cơm cháy hơi ỉu đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền
","0
"
train_000661,"sản phẩm khá tốtcảm ơn sh
","0
"
train_000662,"giòn nhưng không thơm lắm vị đậm thêm một tí xíu nữa thì quá ok mỗi tội hơi nhạt hi mình chưa trộn với sữa chỉ ăn mỗi ngũ cốc không nhưng cũng khá ngon để ăn vặt thay bỉm bỉm tốt cho sức khỏe hơn
","0
"
train_000663,"chưa sử dụng đã bong keo gia công ẩu keo dán tràn tùm lum ra ngoài mua 2 đôi bị cả 2 tặng cho ngta mà bị chê là hàng rẻ tiền chỉ được thế mà muối cả mặt bực bội
","1
"
train_000664,"chất lượng sản phẩm kémgửi phản hồi không thèm trả lời lại
","1
"
train_000665,"rất đáng tiền split mình mới dùng thất rất ok nhé nóng nhanh dễ dùng nói chung với giá tiền đó thì quá ổn ạ
","0
"
train_000666,"chất lượng sản phẩm tạm được mà mình đặt hàg con trai bên shop lại gửi kèm vào 1 bộ của gái nữa kh có thì huy hàg đi chứ làm ăn như vậy kh bao gio mjnh mua nữa
","1
"
train_000667,"đặt bé traimà giáo màu hồng
","1
"
train_000668,"dùng vài ngày cảm thấy ổn shop phục vụ tốt 5sao nhé 3
","0
"
train_000669,"sản phẩm kém chất lượng nsx cũ lắm rồi để nghị hãng hãy bán hàng có tâm chút gửi hàng đát mới dùm cái
","1
"
train_000670,"hàng lỗi
","1
"
train_000671,"rất đáng tiền thời gian giao hàng rất nhanh
","0
"
train_000672,"đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh sản phẩm nhận được y như hình
","0
"
train_000673,"tạm dùng ok
","0
"
train_000674,"đóng gói kỹ đủ số lượng bánh ngon nsx mới
","0
"
train_000675,"shop bảo là do nhầm dây nên nghe nhỏ em đã thay dây lại rồi vẩn vậy nhé làm ăn thất đức không giàu đâu đàn như bị lỗi sơn thì xấu dây thì lệch hẵng sang 1 bên không đưa ra hướng giải quyết chỉ chối bỏ trách nhiệm thất vọng thật sự mua dùm mất tiền mất thời gian mất uy tín
","1
"
train_000676,"cái bluetooth đem về kết nối thì được nhưng không nghe được âm thanh
","1
"
train_000677,"rất vừa ý shop nhé
","0
"
train_000678,"đặt 3 đôi giao nhầm size 1 đôi
","0
"
train_000679,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn split sách được bọc đẹp shop có tâm
","0
"
train_000680,"mũ và giày đẹp lắm các mom split đáng tiền split tư vấn nhiệt tình nói chung ưng split sẽ tiếp tục ủng hộ
","0
"
train_000681,"chất lượng không tốt lắm bỉm dày và cứnggiá rẻ mà thời gian giao hàng rất nhanh shop phục vụ rất tốt
","0
"
train_000682,"hạt nhỏ xíu chất lượng sản phẩm rất kém
","1
"
train_000683,"sau sẽ ủng hộ tiếp
","0
"
train_000684,"không đẹp như hình chất lượng bình thường chất lượng sản phẩm kém
","1
"
train_000685,"mầm đậu khi pha hơi có mùi
","1
"
train_000686,"dây giầy của em rất dài
","0
"
train_000687,"do em để nhầm địa chỉ nhưng bên ship vẫn chịu giao hàng nên em cảm ơn ạ chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt
","0
"
train_000688,"đóng gói chắc chắn nhưng hàng có xíu lỗi bị chóc sơn trên khóa vuông
","0
"
train_000689,"giao hàng nhanh sp giống hình đẹp giá cả hợp lí
","0
"
train_000690,"đóng gói thiếu kính bơi split đèn led tích điện thì shop gửi đèn bắt muỗi
","1
"
train_000691,"vận chuyển nhanh sữa uống bé tăng không tốt
","0
"
train_000692,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh báh giòn ngon nhưg nước mắm không đều
","0
"
train_000693,"gd nhanh
","0
"
train_000694,"chất lượng sản phẩm tuyệt vời không thích người giao hàng bên shoppee 1 tí nào cả nghĩ sao lại nói mình mua hàng dỏm không chất lượng người bán nghĩ sao về điều này
","0
"
train_000695,"shop giao hàng nhanh đóng hàng chắc chắn còn tác dụng thì mình chưa dùng nên không rõ sẽ review lại sau cho shop split được tặng kèm 1 sample nữa
","0
"
train_000696,"gửi không đúng màu sạc mau hết được 1 lần chất lượng sản phẩm rất kém
","1
"
train_000697,"trong đơn hàng là 1200 khi giao là 750 hôm nay định đặt thêm 1 con mới biết vậy ai giải quyết trường hợp này cho mình đây
","1
"
train_000698,"bóng không giống trong hình nhưng giao hàng nhanh và bé
","0
"
train_000699,"không hiệu quả lâu bằng tay sướng hơn
","1
"
train_000700,"đã nhận hàng và rất ưng các mẹ yên tâm mua cho con nhá chất vải dày mịn may cẩn thẩnmàu sắc đẹp giá rẻ và giao hàng nhanh sẽ tiếp tục ủng hộ shop
","0
"
train_000701,"nước sơn qua thơ dễ tróc sơn
","1
"
train_000702,"mở nắp ra ngửi thấy mùi thơm thảo mộc là thích rồi đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh
","0
"
train_000703,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanhtks shop ạ
","0
"
train_000704,"giao hàng 2 lần đểu giao không đúng size 2 bé size khác nhau mà cứ giao cùng 1 size rất bực mình
","0
"
train_000705,"dù việt nam thua nhưng em thấy sản phẩm rất ok thank shop
","0
"
train_000706,"trước khi mua nhớ hỏi kĩ chủ
","1
"
train_000707,"chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh split cảm ơn và chúc shop buôn may bán đắt nhé
","0
"
train_000708,"đặt size xin lỗi mà giao áo quá nhỏ giống như áo trẻ em muốn đổi lại mà shop nói hết size
","1
"
train_000709,"ngon đáng đồng tiền lắm mới đầu mình định mua cái jbl charge 2 mà ra xem và thử cái này rồi kết nó luôn nhỏ gọn gàng và chất lượng nhét balo đem đi đâu cũng tiện cục xạc thì nó dùng chung với điện thoại nên cũng không khó khăn gì
","0
"
train_000710,"tốt dễ dùng
","0
"
train_000711,"đóng gói sản phẩm rất đẹp và chắc chắn chưa dùng nên chưa biết chất lượng sao nếu ok sẽ ủng hộ shop lần sau
","0
"
train_000712,"đã mua sơn 2 lần rồi và rất hài lòng sơn rất đẹp rất đáng tiền
","0
"
train_000713,"sách in sai từ trang 88 đến trang 115 nhưng do nhận hàng quá hạn đổi trả mới xem đến nên không thể kiểm tra được
","1
"
train_000714,"lúc đầu mình còn có thể mở để copy file nhưng sáng hôm sau thì mở không được cứ bảo phải format mới cho mở mà bấm format thì bảo không thể format tiki giúp mình với mình mới mua hôm thứ 7 bây giờ mất hết tài liệu của mình mong tiki liên hệ với mình để giúp mình về vấn đề này
","1
"
train_000715,"giống mẫu
","1
"
train_000716,"dọn đẹp cực kì còn được nhận quà từ shop thích ơi là thích
","0
"
train_000717,"điện thoại sạc hok độ bảo hành quá phức tạp hok chịu đổi mới cho khách hàng bó tay
","1
"
train_000718,"chất lượng sản phẩm rất kém shop phục vụ rất kém giao hàng thiếu
","1
"
train_000719,"đúng là không thể tin vào hàng quần áo qua mạng
","1
"
train_000720,"lúc nhận mũ bị rách hình ở dưới là đã khâu phần quai bên phải dáng mũ không giống hình
","1
"
train_000721,"sai m gì mà rộng wa chắc 70k mới mặc vừa không hài lòng tí nào
","1
"
train_000722,"chất lượng sp được đóng gói tốt
","0
"
train_000723,"sản phẩm đẹp bấm phím nhậy mội người ủng hộ nha
","0
"
train_000724,"giao hàng nhanh quạt tốc độ mạnh mát split chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền
","0
"
train_000725,"áo ở ngoài còn đẹp hơn giờ a shop chụp rất ưng đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền
","0
"
train_000726,"thời gian giao hàng rất nhanh vị rất ngon
","0
"
train_000727,"sản phẩm ok nhưng giao hàng quá lâu ở đống đa hà nội đặt từ ngày 21 mà đến hoim nay mới nhận được hàng
","0
"
train_000728,"gói hàng siêu cẩn thận
","0
"
train_000729,"đóng gói sản phẩm rất đẹp và chắc chắn split giá mềm chất lượng ổn
","0
"
train_000730,"chất bình thường size bé
","1
"
train_000731,"sản phẩm mua về không đúng như mô tả kiểm tra không được tặng tháng đầu sử dụng mong tiki xem xét
","1
"
train_000732,"để nguyên giá đôla mỹ đi đừng qui đổi ra tiền việt nghe choáng quá
","1
"
train_000733,"form áo xấu rộng so với số kí 68kg size xin lỗi vừa rộng vừa dài nói tóm lại từ form áo đến chất vải không đẹp
","1
"
train_000734,"vừa tập chừng 15p thôi mồ hôi ra là trơn đem dẹp luôn
","1
"
train_000735,"hàng ghi made in mỹ nhưng mã vạch lại ở việt nam nhiều hạt đã mốc
","1
"
train_000736,"""""Xiaomi là hãng TQ làm ăn tốt nhất mình thấy đến thời điểm hiện tại (dù mình vốn không thích TQ). Mọi sản phẩm đều rất ngon, giá cả rất ổn, sản phẩm hợp lí, thiết kế rất ổn, hiện đại,không màu mè hay đơn điệu lại hoàn thiện rất tốt. Chưa từng nghe tiếng xấu gù về hãng này. Mi mà chịu chuyển sang Đài Loan hay Hongkong chắc sẽ được tin dùng hơn nhiều. P.s: vòng tay này quá ngon, giá rẻ, ra chắc chắn sẽ xúc liền một em""""
","0
"
