id,comment,label
train_001031,lần đầu tiên mà tôi tìm chổ đánh giá để đánh giá sản phẩn sản phẩm shop trên cả tuyệt vời kểu này shop sẽ rất nhiều khách nhé SPLIT chất lượng sản phẩm tuyệt vời,"0
"
train_001032,chưa dùng đã bị gãy,"1
"
train_001033,giao hàng chỉ có miếng giấy,"1
"
train_001034,hang loi ma cung giao tray het ca 2 phi tien,"0
"
train_001035,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắncám ơn shop ạ,"0
"
train_001036,sản phẩm lên màu không tốt mau trôi làm lộ rãnh môi,"1
"
train_001037,lừa đảo không nạp tiền mà báo hoàn thành,"1
"
train_001038,thời gian giao hàng rất chậm delay đến 5 lần đặt cả tuần mới nhận được hàng chất lượng sản phẩm tạm được,"1
"
train_001039,hàng đẹp nấu nhanh mà không phải trông cảm ơn chị chủ shop tư vấn nhiệt tình,"0
"
train_001040,màu sắc qua tuyệt mong mod có bài so sanh với s7 và thử ở điều kiện thiếu sáng cũng như chụp đêm thanks,"0
"
train_001041,rat hai long ve spgia ca lai rat okhy vong shop se co nhieu sp ưng ý để kh lua chon,"0
"
train_001042,không hiểu sao mình đổi qua lactacyd lại bị dị ứng trước đây mình toàn xài ph care và chưa xài lactacyd bao giờ mình mua ở siêu thị lớn nên không phải hàng giả da mình bị nóng rátvô cùng khó chịu có thể do dung dịch này không phù hợp với độ ph của da mình chăng,"1
"
train_001043,"""Venise Và Những Cuộc Tình Gondola là ghi chép về những chuyến đi những gặp gỡ với con người thật của chính tác giả nên đôi chỗ chưa hẳn nhận được đồng cảm hoàn toàn của người đọc. Nhưng cái chất bụi bặm hóm hỉnh khát vọng vươn xa của sinh viên trong “Venise và những cuộc tình Gondola” tạo nên nét cuốn hút rất riêng. Các độc giả trẻ có thể đồng cảm với cảm xúc của tác giả trong hành trình của mình. Hành trình của một cô gái trẻ khao khát đi dấn thân và cảm nhận. Đặc biệt là với những bạn đã đang đi xa hay những bạn chỉ đơn thuần ôm ấp niềm mơ ước được đi được khám phá những vùng đất mới.""","1
"
train_001044,toi muon duoc huong dan cuc kich song wifi lien he so dien thoai 0977389283,"1
"
train_001045,mua đuọc 1 tuần đã hỏng không biết có được đổi không,"1
"
train_001046,quạt sạc mà không có sạc thì cũng như nhau,"1
"
train_001047,giao hàng nhanhchú shipper nhiệt tìnhchất lượng giấy đẹpcơ mà quá thât vọng luôn sách vẫn được bọc kĩ mà mất 10 tờ cuối bị ráchmua sách giảm giá nên chắc không được nét sư sony,"1
"
train_001048,hàng giống mẫu nhưng bị lỗi quá nhiềumay bị lỗi,"1
"
train_001049,hàng y hình đẹp sang trọng,"1
"
train_001050,chất lượng sản phẩm tuyệt vời rất phù hợp với giá tiền sẽ tiếp tục ủng hộ shop,"0
"
train_001051,nhận hàng quạt được lúc thì hết pin cắm sạc mà dây nóng quá cháy luôn quạt hay sao ý bật không chạy nữa,"1
"
train_001052,đắp siêu ẩm ạ 3 giá rẻ khi có deal nên mua lắm nha chị em d,"0
"
train_001053,gear s2 đỉnh cao của công nghệ đẹp,"0
"
train_001054,đặt đơn hàng ngày 632018 tính luôn phí cồng kềnh là 883000 có tặng kèm 1 bịch trị giá 210000 nhưng khi giao thì chỉ giao 1 thùng 3 gói đại không tặng kèm theo bất cứ thứ gì đề nghị tiki xem lại cách làm việc trân trọng,"1
"
train_001055,tào lao hết mức hàng đổi chưa nhận đã báo hoàn tất lừa tình trắng trợn vậy,"1
"
train_001056,giao hàng nhanh sim mới kích hoạt mua rất đáng tiền luôn,"0
"
train_001057,rất thích và mua thêm lần sau,"0
"
train_001058,hàng mình nhận rồi nhưng không hài lòng,"0
"
train_001059,thờ gian giao hàng nhanh,"0
"
train_001060,thanks shop tặng mình sample duo gói hàng rất cẩn thận,"0
"
train_001061,óc víc gì không vặn vô được đưa không khớp,"1
"
train_001062,chất lượng sản phẩm tuyệt vời nhưng mùi hơi khó chịu,"0
"
train_001063,tuy chưa sử dụng sản phẩm nhưng rất thích cách đóng gói của shop,"0
"
train_001064,shop phục vụ rất tốt nhưng mặt quá to so với tay m,"0
"
train_001065,sản phẩm tốt như hình nhưng size giày in dưới đế m không thích cho lắm cảm ởn shop,"0
"
train_001066,chất lượng kém đặt 5 áo giao 4 áo quá thất vọng với kiểu làm việc của shopđây không phải 1 lần mà là rất nhiều lần thiếu hàng mỗi cái vài chục không đáng nhưng cứ ăn chặn thế này thì cũng giàu được đó,"1
"
train_001067,phich cắm 3 chấu ve không su dung được lien phai mua them phich cam cho hop shop ban them phich cam cho thich hop do mất công,"0
"
train_001068,chất lượng sản phẩm rất kémmặc rất là hầm con minh mặc 1 đêm thôi mà bị hăm đỏ 2 bên bẹn hàng này của trung quốc SPLIT rất thất vọng giá cao mà sản phẩm quá tệ,"1
"
train_001069,rất hài lòng với sản phẩm của shop còn ủng hộ shop lâu dài ạ,"0
"
train_001070,đáng đồng tiền,"0
"
train_001071,cấu hình tốt đẹp tiện,"0
"
train_001072,sp đẹp lắm nhé chất rất ưng SPLIT giao hàng nhanh shop phục vụ rất tốt,"0
"
train_001073,bỉm có mùi rất khó chịu,"1
"
train_001074,mình vừa mua 2 ổ cứng ssd 120gb team l7 evo sata iii về tét tốc độ thì thất vọng tốc độ chỉ được khoảng 260mb s trong khi những ổ cứng ssd khác đang xài tốc độ hơn 500mb s tốc độ ổ cứng này chỉ hơn hdd 1 chút tóm lại không nên mua sp này,"1
"
train_001075,hoan hô samsung gióng như đang nghe kể chuyện cổ tích vậy,"0
"
train_001076,giao hàng sai,"1
"
train_001077,chất lượng sản phẩm tuyệt vời thời gian giao hàng rất nhanh đáng tiền,"0
"
train_001078,bánh ngon đóng gói cẩn thận không bẹp chút nào rất đáng tiền,"0
"
train_001079,sang pham tot nhưng ma sop noi mua hang 150 ngan mien phi sip sao giao hang lai tinh tien sip,"1
"
train_001080,đậu của shop thật sự rất ngon thật sự rất đáng tiền ăn rồi muốn mua hoài mua nữa đã cho bạn bè ăn thử và mua ủng hộ shop mọi người nếu có thích ăn đậu phộng chấy tỏi ớt mua ở đây là lựa chọn số 1 đó mình rất hài lòng,"0
"
train_001081,sai mẫu mã sản phẩm kém chất lượng thất vọng,"1
"
train_001082,giao hàng kh đúng màu mặc dù đã chú thích,"1
"
train_001083,chất vải ok nhung giao không đúng combo như hình,"1
"
train_001084,bột không mịn nghe toàn mùj bột đậu nành,"0
"
train_001085,hàng quá xấu so với hình,"1
"
train_001086,mặt nó vẫn xước shop ơi kém,"1
"
train_001087,"có vài vấn đề cần chia sẻ là1 lúc đặt hàng tiki báo giao ngày hôm sau qua lễ 10 3 nhưng kết quả lại giao chậm mất 2 ngày lí do là hàng chưa về kịp vậy mà không báo mình qua email hay gi gì đó cứ báo là hàng dự kiến giao vào ngày xx mà cuối cùng tới mấy ngày sau mới giao SPLIT 2 lúc giao hàng xong không ai báo là phải gọi lên unilever cho ktv xuống lắp máy kết quả người nhà mình phải lụi cụi đọc tờ hướng dẫ sử dụng mà tự lắp rất tiếc vẫn lắp nhầm đầu vào nên máy không chạy phải gọi lên hãng hỏi và nhờ ktv tới sửa lại hình đi làm cả tuần không có ai ở nhà hết kết quả kéo dài tới cần 10 ngày mới có nước uống SPLIT 3) Mình ở chung cư nên  áp suất nước quá mạnh phải lắp thêm van giảm áp đầu nước cấp. Do đó trước khi các bạn nhờ KTV lắp máy nhớ báo là đang ở chung cư hay nhà riêng để họ mang theo đồ nghề đầy đủ. Lúc a KTV sửa máy cho mình ko có đem theo do đó mình phải đợi thêm 1 đợt nữa.  Mua mấy cái máy moc này mua bên Điện Máy Chợ Lớn hay Nguyễn Kim ngưởi ta hỗ trợ lắp máy tại nhà luôn miễn phí. Còn tiki là trung gian nên khó lắm KH phải tự liên hệ""","1
"
train_001088,bìa hơi gãy do vận chuyển nhưng nchung thì vẫn tốt5 sao,"0
"
train_001089,sp rất đẹp thời gian giao hàng rất nhanh,"0
"
train_001090,bỉm đóng cho con khi tè bị xô bông dùng chán,"1
"
train_001091,hàng rất đẹp giao hàng nhanh,"0
"
train_001092,sp giá ưu đãi,"0
"
train_001093,chuột khuyến mãi thì dùng tốt còn bán phím về chưa dùng được đã liệt,"1
"
train_001094,bôi mấy hôm đầu đỡ nhưng mấy hôm sau lên nhiều hơn hỏi shop online nhưng không trả lời,"1
"
train_001095,giao hàng rất nhanh,"0
"
train_001096,hàng bị lỗi bung đế không hài lòng quá tệ,"1
"
train_001097,giao hàng cực nhanh,"0
"
train_001098,giao hàng quá nhanh luôn đặt tối thứ 7 mà sáng thứ 2 đã nhận được hàng,"0
"
train_001099,kéo xén cây cảnh mà làm bằng sắt mỏng quá mềm xén vào cành cây nhỏ hơn ngón út tí là bị cong luôn cả cán kéo sắt mềm và mỏng lỏng lẻo dễ hỏng không phải bằng thép sản phẩm có chất lượng kém,"1
"
train_001100,chưa bao giờ mua hàng ở đâu lại có bác chủ nhiệt tình và có trách nhiệm như ở đây bác mới chuẩn là 1 shop mall đúng nghĩa đấy tận tình trách nhiệm và rất tuyệt vời cảm ơn bác rất nhiều mọi người ủng hộ shop nhiều vào nhé,"0
"
train_001101,mình đặt mua bản có chữ ký của tác giả nhưng lại gửi cho mình bản chữ ký dịch giả và nam chính gửi email hỗ trợ thì tiki không trả lời thất vọng,"1
"
train_001102,khô đợt này cứng quá,"0
"
train_001103,mình mua hôm có deal khuyến mãi 264k shop trả lời rất nhiệt tình mặc dù mình hỏi nhiều lắm bỉm giao nhanh shop phục vụ tốt sẽ còn ủng hộ shop dài,"0
"
train_001104,ngon được nhiều người thích,"0
"
train_001105,màu đúng rất đẹp,"0
"
train_001106,đang yêu thích và dùng blackberry tự dưng giờ nghe blackberry trung quốc là thấy dị ứng không biết thích nổi không cứ nghe gì của trung quốc là thấy ghét rồi đó buồn blackberry,"1
"
train_001107,hàng giao cực nhanh mới đặt hàng trưa qua mà trưa hôm nay đã nhận được tắp lự vui kinh khủng giày đẹp nhưng vài chỗ hơi bẩn shop phục vụ khá tốt,"0
"
train_001108,son khô nhjeu chì,"1
"
train_001109,shop phục vụ rất tốt nên trừ 1 size khi đặt,"0
"
train_001110,giao sai hàng giao lâu,"1
"
train_001111,chu shop nhiet tinhvui tinh da mua lan thu 5 ben shopchat luong cai nao cung rat ok se uong ho dai lau,"0
"
train_001112,hàng tốt giao hành mau rất đáng tiền okay all,"0
"
train_001113,bình rất ok thời gian giao hàng rất nhanh,"0
"
train_001114,sản phẩm quá tệ bắt được mà không dùng được thế mới đau,"0
"
train_001115,giá đỡ không vững khoing đỡ được dt mình mặc dù nó nhẹ và nhỏ hơn so với nhiều dt khác,"1
"
train_001116,nửa gb cũng là thừa vậy xài ip3 được rồi xài 6s chỉ cho đắt,"1
"
train_001117,chất lượng sản phẩm tuyệt vời mua lại lần 2 sản phẩm sữa dưỡng mụi của shop rồi dùng rất tốt chúc shop mãi là nơi để chị em chúng mình ghé tới mỗi khi mua mỹ phẩmdưỡng da,"0
"
train_001118,mới nhận được hàng mà sách ở phía sau nó bị nhăn với lại nhận 1 cuốn sổ nhưng nó bị dơ nhiều quá bữa trước cũ bị 1 lần rồi haizzz,"1
"
train_001119,giao hàng thiếu hàng hư ib thì kh rep shop phục vụ rất kém đóng gói sản phẩm rất kém rất không đáng tiền thời gian giao hàng rất chậm thời gian giao hàng rất chậm,"1
"
train_001120,đóng gói sản phẩm tốtchất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời,"0
"
train_001121,sử dụng ổn,"0
"
train_001122,giao hàng chậm chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,"0
"
train_001123,chất lượng sản phẩm tuyệt vời đôi giày của mình mình làm rất nhiều cách nhưng đế vẫn cứ ố nhưng sau khi dùng sản phẩm bên shop mình rất bất ngờ và thực sự shop đã cứu đôi giày yêu dấu của mình chất lượng 5 sao,"0
"
train_001124,siêu nước lúc đun kêu to mới đun lần đầu mà thấy đáy siêu đã sùi vẩn rồi,"1
"
train_001125,hàng đẹp lắm nhưng góp ý với shop là không đúng sire sire không chuẩn đợt1 đặt 3 đôi màu đen sire to hơn bình thường 1sire đợt2 đặt màu kem chung sire 35 hết mà có đôi to đôi nhỏ,"0
"
train_001126,deal 66k hàng chất lượng,"0
"
train_001127,"chất lượng sản phẩm kém chất lượng sản phẩm kém SPLIT ""","1
"
train_001128,nghe dỡ,"1
"
train_001129,mọi thông số của còn này đều thua hẳn selfie nhưng lại có cùng mức giá bán thì nghĩ cũng khó sinh tồn thật ram cũng 3gb như selfie chứ đâu có hơn,"1
"
train_001130,giao hàng nhanh nhưng hàng bị lỗi thì đổi trả khó khăn phải tới tận nơi và shop yêu cầu liên hệ hotline của shopee để hổ trợ,"1
"
train_001131,sao không có hướng dẫn sử dụng và cáp sạc như trong giới thiệu bộ sản phẩm vậy,"1
"
train_001132,rất ok chúc shop mua may bán đắt cần gì sẽ tiếp tục ủng hộ mới đặt tối qua trưa nay đã nhận được hàng,"0
"
train_001133,chủ shop thoải mái giao hàng nhanh,"0
"
train_001134,chất lượng sản phẩm tuyệt vời mình thích nhất là size rất chuẩn áo có tí vết bẩn nhưng mình vẫn hài lòng cám ơn shop,"0
"
